rRP_x,rRP_y,lRP_x,lRP_y,rFP_x,rFP_y,lFP_x,lFP_y,tail_x,tail_y,head_x,head_y,neck_x,neck_y,spine_x,spine_y
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,86.0,492.0,26.0,492.0,34.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,86.0,492.0,26.0,492.0,34.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,86.0,492.0,26.0,492.0,34.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,86.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,86.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,86.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,86.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,86.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,86.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,86.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,86.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,86.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,475.0,63.0,500.0,41.0,484.0,41.0,483.0,86.0,492.0,26.0,492.0,34.0,484.0,56.0
500.0,71.0,476.0,64.0,500.0,41.0,484.0,41.0,483.0,86.0,492.0,25.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,86.0,492.0,25.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,40.0,484.0,41.0,484.0,86.0,492.0,19.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,40.0,483.0,41.0,484.0,86.0,492.0,18.0,491.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,499.0,40.0,483.0,41.0,484.0,85.0,491.0,19.0,491.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,499.0,40.0,483.0,41.0,484.0,86.0,491.0,25.0,491.0,33.0,491.0,56.0
500.0,70.0,476.0,63.0,499.0,41.0,483.0,41.0,484.0,85.0,484.0,25.0,484.0,33.0,484.0,56.0
500.0,70.0,476.0,63.0,499.0,40.0,483.0,41.0,484.0,85.0,484.0,25.0,484.0,33.0,491.0,56.0
500.0,70.0,476.0,63.0,492.0,40.0,476.0,41.0,484.0,79.0,484.0,25.0,484.0,33.0,484.0,56.0
500.0,64.0,475.0,63.0,492.0,34.0,476.0,41.0,484.0,79.0,483.0,25.0,484.0,33.0,484.0,56.0
500.0,63.0,475.0,63.0,492.0,41.0,476.0,41.0,484.0,79.0,483.0,26.0,484.0,34.0,484.0,56.0
500.0,63.0,475.0,63.0,492.0,41.0,476.0,41.0,484.0,79.0,483.0,26.0,483.0,40.0,484.0,56.0
500.0,63.0,475.0,64.0,492.0,41.0,476.0,41.0,484.0,79.0,483.0,26.0,483.0,41.0,484.0,56.0
500.0,64.0,475.0,64.0,492.0,41.0,476.0,41.0,484.0,85.0,483.0,26.0,483.0,41.0,484.0,56.0
500.0,63.0,475.0,64.0,492.0,41.0,476.0,41.0,484.0,85.0,483.0,26.0,483.0,41.0,484.0,56.0
500.0,64.0,476.0,70.0,492.0,41.0,475.0,41.0,484.0,86.0,483.0,26.0,483.0,41.0,484.0,56.0
500.0,64.0,476.0,70.0,492.0,41.0,475.0,41.0,484.0,85.0,483.0,26.0,483.0,41.0,484.0,56.0
500.0,64.0,476.0,70.0,492.0,41.0,475.0,41.0,484.0,86.0,483.0,26.0,483.0,41.0,484.0,56.0
500.0,64.0,476.0,70.0,492.0,41.0,476.0,41.0,483.0,86.0,483.0,26.0,483.0,41.0,484.0,56.0
500.0,64.0,476.0,70.0,492.0,41.0,476.0,41.0,484.0,86.0,483.0,26.0,483.0,40.0,484.0,56.0
500.0,64.0,476.0,70.0,492.0,41.0,475.0,41.0,484.0,86.0,483.0,26.0,483.0,41.0,484.0,56.0
500.0,70.0,476.0,71.0,492.0,41.0,476.0,41.0,483.0,86.0,483.0,26.0,483.0,40.0,484.0,56.0
500.0,70.0,475.0,70.0,492.0,41.0,476.0,41.0,483.0,86.0,483.0,26.0,483.0,40.0,484.0,56.0
499.0,70.0,475.0,71.0,492.0,41.0,476.0,41.0,483.0,86.0,484.0,26.0,483.0,40.0,484.0,56.0
500.0,70.0,475.0,70.0,492.0,41.0,476.0,41.0,483.0,86.0,484.0,26.0,484.0,41.0,484.0,56.0
500.0,70.0,475.0,70.0,492.0,41.0,476.0,41.0,483.0,86.0,491.0,26.0,484.0,40.0,484.0,56.0
500.0,70.0,475.0,70.0,499.0,41.0,476.0,41.0,483.0,86.0,491.0,26.0,484.0,41.0,484.0,56.0
500.0,71.0,475.0,70.0,499.0,41.0,483.0,41.0,483.0,86.0,491.0,26.0,491.0,33.0,484.0,63.0
500.0,71.0,475.0,64.0,499.0,41.0,483.0,41.0,483.0,86.0,492.0,26.0,491.0,40.0,484.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,86.0,492.0,26.0,491.0,41.0,484.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,86.0,492.0,26.0,491.0,40.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,483.0,41.0,484.0,86.0,492.0,26.0,491.0,41.0,484.0,56.0
500.0,71.0,476.0,63.0,499.0,41.0,483.0,41.0,484.0,86.0,492.0,26.0,491.0,41.0,484.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,484.0,85.0,492.0,26.0,491.0,40.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,483.0,41.0,484.0,86.0,492.0,26.0,492.0,34.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,85.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,79.0,492.0,26.0,492.0,34.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,79.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,79.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,79.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,79.0,492.0,26.0,492.0,34.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,79.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,79.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,79.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,79.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,79.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,79.0,492.0,25.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,483.0,41.0,483.0,79.0,492.0,25.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,79.0,492.0,25.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,79.0,492.0,25.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,79.0,492.0,25.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,79.0,492.0,25.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,79.0,492.0,25.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,79.0,492.0,25.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,79.0,492.0,25.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,79.0,492.0,25.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,483.0,41.0,483.0,79.0,492.0,19.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,483.0,41.0,483.0,79.0,492.0,25.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,483.0,41.0,483.0,79.0,492.0,25.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,483.0,41.0,483.0,79.0,492.0,25.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,483.0,41.0,483.0,85.0,492.0,25.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,85.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,79.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,79.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,484.0,85.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,484.0,41.0,483.0,85.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,483.0,41.0,483.0,86.0,492.0,26.0,492.0,33.0,491.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,483.0,41.0,483.0,86.0,492.0,25.0,492.0,33.0,484.0,56.0
500.0,71.0,475.0,63.0,500.0,41.0,483.0,41.0,483.0,86.0,492.0,25.0,492.0,33.0,484.0,56.0
500.0,71.0,475.0,63.0,500.0,41.0,483.0,41.0,483.0,86.0,492.0,25.0,492.0,33.0,484.0,56.0
500.0,71.0,476.0,63.0,500.0,41.0,483.0,41.0,483.0,86.0,492.0,25.0,492.0,33.0,484.0,56.0
